gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AL024498.2,4.181864194380385,0.5406527453444988,0.3040354869978131,1.778255396049829,0.07536191845063789,0.5214681566815705
AGMO,5.798730631651814,0.8187811842172142,0.460603689464806,1.7776261956750479,0.07546526849475915,0.5219317558033487
AC100800.1,4.774454700244625,-0.9041358674316947,0.508722772936688,-1.7772663531699553,0.07552442682894375,0.5220894176263718
NFIA,611.3646189103655,0.29411696479585153,0.16552920898437518,1.77682819002424,0.07559651222565986,0.5223362476111763
RHD,9.916437055572608,-0.7305948787571104,0.41134433716105845,-1.776115076238553,0.07571395180186773,0.5228960654022207
MTF1,44.36970060608953,-0.2974338285483566,0.16758318972315206,-1.7748428648465169,0.07592383641614424,0.5230875447519189
KCNQ1OT1,93.30928050831122,-0.39045250245103286,0.21989285074243137,-1.7756489177921675,0.0757908018290147,0.5230875447519189
CNBD1,7.095777525579198,0.5672627987658129,0.319545985470137,1.775214912905943,0.0758624082833209,0.5230875447519189
ATF4,61.694926580091376,-0.26971137952819163,0.15195457650465172,-1.7749473937031117,0.07590657376177211,0.5230875447519189
RIMS2,20.8181196760686,-0.6528330813292325,0.3677371631369394,-1.7752708911993427,0.0758531693266514,0.5230875447519189
G3BP2,96.48185103215215,-0.2286941717940215,0.12888744652182751,-1.7743711894803609,0.07600177215156531,0.5231559994930447
ALDH9A1,27.810659651136074,0.25911218933637226,0.14603285715183692,1.7743417090508726,0.07600664542014844,0.5231559994930447
GPR157,6.279794741785919,0.5191382992239811,0.29295349524733116,1.772084332995206,0.07638055921436437,0.5237393916497433
BET1L,28.977086984019987,-0.39303204406323483,0.2219581289813806,-1.7707485905875748,0.07660251832810855,0.5237393916497433
ANAPC7,52.702375943925134,-0.18203854582971576,0.10283346186719552,-1.770226758142304,0.07668937348946499,0.5237393916497433
MYL12B,66.26242795260697,-0.3873754054918918,0.21873677799283878,-1.7709660398516711,0.07656634918370123,0.5237393916497433
SORT1,390.42820136043025,0.24826391339204776,0.14004276306703697,1.7727721729769534,0.07626646620814642,0.5237393916497433
PHLDB3,17.478302768853347,-0.5940384420864138,0.3354338532390521,-1.770955544141405,0.07656809465431422,0.5237393916497433
EIF3A,154.56478075295908,-0.20478261213502044,0.11569025985339149,-1.7700938038736473,0.07671151557594443,0.5237393916497433
POLR2B,93.82399135498899,-0.21151415437328291,0.11928042414551755,-1.7732511926285888,0.07618709266705291,0.5237393916497433
NSDHL,7.690425317469614,-0.39484194756963636,0.2229035073635055,-1.7713581640765208,0.07650116089999386,0.5237393916497433
KRCC1,141.42295080702604,0.33273158137548575,0.18797055518171238,1.7701260766817013,0.07670614041204289,0.5237393916497433
MRC1,97.18272776820953,-0.6963707179791656,0.39329574422101354,-1.7706032374147387,0.07662670322900954,0.5237393916497433
SDSL,11.679263124049408,-0.43306065741841776,0.2445389134857747,-1.770927380208589,0.07657277856790298,0.5237393916497433
GABRB3,11.805681651919961,-0.44253499446415545,0.24998096886836813,-1.7702747391829656,0.07668138404892218,0.5237393916497433
LLGL1,4.0671252171487895,0.6398464085918083,0.3612757993539681,1.7710746463947464,0.07654828946854966,0.5237393916497433
WDR59,98.21682355036243,0.20277576790913468,0.11452267579198531,1.7706167491008413,0.07662445479557708,0.5237393916497433
PRKAB2,24.666292730748594,0.241785123428707,0.1364552610416304,1.771900339957886,0.0764111019889443,0.5237393916497433
TPM3,164.5332323535172,-0.3066161958881564,0.17320699156631605,-1.7702299030507769,0.07668884980227392,0.5237393916497433
CPNE2,36.49721206992899,0.39914196078912545,0.2255287797542056,1.7698049943964296,0.07675963160852946,0.5238188168418564
PPP6R1,70.9238149684252,0.2278713398677023,0.12877291452285378,1.7695595437289042,0.0768005433445472,0.5238490267653247
TLDC2,6.726383779087504,-0.5480219143671621,0.30974812734982476,-1.7692501293098526,0.07685214188872236,0.5239419396062727
RHOXF1-AS1,28.909759465711446,0.44126979925699145,0.24945645613404405,1.7689251506879322,0.07690636637155249,0.5239419396062727
GOLIM4,105.36070415798845,0.2837071347112219,0.1603932941832301,1.7688216714791114,0.07692363899498696,0.5239419396062727
FAM160A2,28.498808735813373,-0.2776791772626062,0.15763050380385654,-1.7615827556329398,0.07813981959238432,0.5245632086940487
NPTN,189.34772127480716,-0.15890029809899775,0.08988629448666763,-1.7677922869828238,0.07709563483336541,0.5245632086940487
C18orf32,5.888449986881021,0.46549412461898243,0.26421258070705755,1.761816652989334,0.0781002801743472,0.5245632086940487
METTL7A,174.71485692455843,0.26619332624250114,0.15059521401838666,1.7676081406544617,0.07712643614676093,0.5245632086940487
NELL2,10.061397869425164,-0.6740149517810253,0.3819698828988037,-1.764576166753948,0.07763502393902169,0.5245632086940487
MAL,19.28608099616652,0.6632385899219354,0.3759264717696853,1.7642774311681741,0.07768528177850521,0.5245632086940487
AC022784.6,24.616252282157955,-0.9285607878517275,0.5261835227548624,-1.7647089802246128,0.07761268854467937,0.5245632086940487
CIAPIN1,26.041805818668312,-0.2816976246455138,0.15964864812977178,-1.764484873160551,0.07765037992377721,0.5245632086940487
MYBPH,5.327039606372468,1.0138216165735496,0.5741376184772111,1.7658163895661723,0.07742665793616559,0.5245632086940487
APOC1,265.3337407278081,0.8038647598647756,0.45626502898300747,1.7618373287484927,0.07809678580318882,0.5245632086940487
SHCBP1,8.836554923164984,-0.655245832194641,0.37075051573777557,-1.7673497524089308,0.07716967247275883,0.5245632086940487
AL590560.2,3.9559081662938245,-0.6818643050359848,0.3872589033881004,-1.7607453284363586,0.07828151697110855,0.5245632086940487
FGL2,143.74914190202293,-0.3101122066320509,0.17576418333299532,-1.7643651894909986,0.07767051499191116,0.5245632086940487
VXN,9.881317396290534,0.5613687255885769,0.3178347379172544,1.7662283527193448,0.07735754616500222,0.5245632086940487
VEGFA,32.44627275253766,-0.8724004094263151,0.4948488011124631,-1.7629635708222051,0.07790663397342089,0.5245632086940487
DOCK7,161.3137471934358,0.1985722577806165,0.11246966742774056,1.7655627719197715,0.07746923035545171,0.5245632086940487
AC022540.1,4.2610384537833195,-0.6290642233940232,0.3567682924170461,-1.7632290670569888,0.07786186322462108,0.5245632086940487
AL445250.1,12.98757086863498,0.5279945458300455,0.29943775650828125,1.7632864739134637,0.0778521854361444,0.5245632086940487
ERI2,21.456573903551337,-0.3792169212623847,0.21526654058234715,-1.761615717131482,0.0781342465958756,0.5245632086940487
DAPL1,3.608432888048433,-0.901224356601497,0.5114076773848912,-1.7622425248090776,0.07802833006626239,0.5245632086940487
AL160291.1,5.905284381195051,-0.7706639781836353,0.4377632151945188,-1.760458511437954,0.07833009607466503,0.5245632086940487
ZNF267,86.38616694658313,-0.41899928698295996,0.23799455286874335,-1.7605414995108848,0.07831603759974394,0.5245632086940487
MT3,90.61508253296141,-0.8179157636093326,0.4633419692439496,-1.7652529187976491,0.0775212683757601,0.5245632086940487
ARRDC1,37.8905054682973,-0.22978823960675507,0.1305263872042697,-1.7604734531351403,0.07832756474636847,0.5245632086940487
NLGN4X,10.212613644753063,0.4723172884539239,0.2674508952981232,1.7659962885053702,0.07739647154209475,0.5245632086940487
SGSM3,5.142295820471357,0.6915879814371996,0.39160213693206153,1.7660475166333989,0.07738787740081847,0.5245632086940487
CLASP1,481.12291926408676,0.18516642670590278,0.10489706783727441,1.765220234689012,0.07752675914052297,0.5245632086940487
NUP58,83.13429427260658,-0.23849395914152857,0.1353759678778184,-1.761715634467543,0.07811735495500827,0.5245632086940487
NCAM1,126.79616745330972,0.45615911194350006,0.2587732136145923,1.7627756195155784,0.07793834095728054,0.5245632086940487
CLIP3,26.297721074988957,-0.7399704472440285,0.4187426303949198,-1.7671247050871222,0.07720734592416835,0.5245632086940487
PRR18,4.152601547574092,0.789819828151898,0.44821464466162597,1.762146412570171,0.0780445633005373,0.5245632086940487
ATP8A1,130.06030304490304,0.36401806637331363,0.20660623969200442,1.7618928978910262,0.07808739479772489,0.5245632086940487
TBCB,41.84035636391524,-0.6152985614967147,0.3493122170151107,-1.7614573196278955,0.07816103076251338,0.5245632086940487
CATIP-AS2,5.490737565664913,-0.6471200933317907,0.36615747485075834,-1.7673272779575222,0.07717343407541481,0.5245632086940487
FAM157C,196.05009749003582,-0.4851018883681081,0.27486192793532555,-1.7648929846779347,0.07758175295295901,0.5245632086940487
AC009950.1,72.58224917505422,-0.37911580382242155,0.21525345792796013,-1.7612530245590852,0.07819558699742295,0.5245632086940487
ASAP2,14.46190364399401,0.4581872527586868,0.2603209764442328,1.760085794918036,0.07839326091126189,0.5247414639458733
MED8,18.991317235499487,-0.31761724512754425,0.180546111471765,-1.759202912421713,0.07854304977212251,0.5254991186524394
TTPAL,11.77786564962395,-0.3284341942254641,0.186766418803974,-1.7585291634797662,0.07865751388727063,0.5259647613123066
AC093151.3,4.868419916926415,0.9234642757338577,0.5251843491116698,1.758362139496091,0.078685910802259,0.5259647613123066
WAC-AS1,31.574233968018422,-0.43013262109673794,0.24495097765968876,-1.7559947104776314,0.07908931174771583,0.5281587817253618
HNMT,128.9530768827507,0.3278787624088616,0.186703620457427,1.7561457116126253,0.07906353160045836,0.5281587817253618
ENDOG,10.313834237704743,-0.5191823720882076,0.2956975276674964,-1.7557886810335919,0.07912449780549193,0.5281587817253618
NAA16,137.5015887649424,0.3971856621624596,0.22643862761335803,1.7540543605512864,0.07942119293118233,0.5297165161288926
SNRPA1,44.92461472216143,-0.2164045403998403,0.12339334518701421,-1.753778050768126,0.07946854546187733,0.5297165161288926
ZNF232,16.9032127619833,-0.5326141738670944,0.30368995430824686,-1.7538089960212788,0.07946324108448909,0.5297165161288926
RAB35,43.71203401921262,-0.29166394886386576,0.16642212896798,-1.7525550879113114,0.07967840617321922,0.5308689354223116
MED18,4.21715711242883,-0.5917311915246095,0.3376828097544807,-1.7523284408668596,0.07971734829629434,0.5308820439880307
SCN3A,7.597225447463665,-0.7346570355133327,0.41954959768131705,-1.751061232267862,0.07993536314905246,0.5319373368342529
POGK,56.542021634643184,0.21217559633563715,0.12117556165478988,1.7509767929947135,0.07994990756987866,0.5319373368342529
AL589740.1,28.057285910388337,0.3938305200573719,0.22497186437997277,1.750576771645544,0.08001883932155554,0.5319394368432168
FAM102B,297.278801975958,-0.44067478611797806,0.2517357687103874,-1.7505449796646024,0.0800243197925441,0.5319394368432168
SEZ6L2,27.427316994524244,-0.7423120059498642,0.4241310252194969,-1.750195014773328,0.08008466876573189,0.5320942499483473
UNC13A,6.828100690954187,-0.43813171473585855,0.2503847724862718,-1.7498337074786794,0.08014701244889512,0.5322621668553359
AC092652.2,23.17188672650027,-0.4522383071575288,0.2585082702359802,-1.7494152382231383,0.08021926872488735,0.5324957283180456
ST6GALNAC2,4.078774731766344,-0.7813192370560417,0.44672101884148396,-1.749009346106653,0.08028940388515593,0.53266109020308
ARMC2,42.383898942520986,0.3278824953641029,0.18750574351682403,1.7486530770439226,0.08035100559297689,0.53266109020308
TM9SF4,117.91279950596196,-0.2197375126038911,0.12566286770824867,-1.7486272326209793,0.08035547578909814,0.53266109020308
OXA1L,38.49586048751919,-0.20045684037420647,0.11470872042612054,-1.7475292168681542,0.08054558144085924,0.5335100296046476
MYH10,14.343112473271162,-0.5506457652211734,0.31511237880007015,-1.7474583744313723,0.08055785932461874,0.5335100296046476
MARCH8,84.34761944627338,0.27806373874812945,0.15917479563267148,1.7469080933505239,0.08065328171497127,0.5337032753483296
AC090907.2,42.6708603427818,-0.4028679175906263,0.23065213998812936,-1.7466472134676927,0.080698552081155,0.5337032753483296
ZNF263,45.8321406559033,0.3741122359739037,0.21418640326184613,1.7466665963690784,0.08069518786572066,0.5337032753483296
RPL37,180.0596989755193,0.659252095486926,0.37753040416907185,1.7462225246147034,0.08077229227909125,0.5339450149830535
NECTIN1,9.841156741101624,0.45104214235897644,0.2584157427234485,1.7454127895051386,0.08091304100663047,0.534137674838253
AC027018.1,29.10631086910855,-0.42201412910495845,0.24177127695283257,-1.7455097827327504,0.08089617108493137,0.534137674838253
SLC16A9,6.070179476875222,0.5422620945688491,0.3106088476957579,1.7458037611987023,0.08084505718924069,0.534137674838253
PCLO,85.66686832897898,-0.3544239339113102,0.20310806636458698,-1.745001763125967,0.08098456205852386,0.5342184196311917
CEACAM4,5.781843653366652,-0.6065275084146557,0.34759718932455375,-1.7449148814846631,0.0809996865536359,0.5342184196311917
STS,17.85956153314365,-0.3066337114314793,0.1757879065989008,-1.7443390581533709,0.08109998477291093,0.5346343348803743
MANBAL,32.420002612896575,-0.2958613431410286,0.16967653526237597,-1.743678598125128,0.08121514931342674,0.5351478264535021
RALB,48.56517641010909,-0.23947253371822688,0.13742347991237094,-1.7425881943240578,0.08140557368119526,0.5359106955133432
ZNF98,7.155964134270862,0.7421122766143167,0.42583804370034756,1.7427101396711373,0.08138425958688476,0.5359106955133432
ACSL5,35.00423619867332,-0.3744179207231383,0.21490784544389663,-1.7422254638948629,0.08146899993150816,0.5360824477619588
CCDC18,90.93213493297637,-0.31022092888361685,0.17812110100544637,-1.74162930238193,0.0815733305414382,0.5365230782931606
AP003354.2,111.79132425013404,-0.5078896820637027,0.29188720963453807,-1.740020341074944,0.08185544628791806,0.5381320960631536
TMUB2,35.96566275206723,-0.24862859544383378,0.14291293704380115,-1.7397207039949927,0.08190807205910018,0.538231624084467
ECM2,11.905365884955575,-0.5051663341990035,0.29053213019302976,-1.7387623663633023,0.08207657080647611,0.5383533136771969
POC1B-AS1,32.72848194239022,0.3759207553700984,0.21619563685937754,1.7387989916494597,0.08207012603999543,0.5383533136771969
PTPN2,427.22151536309224,-0.4485594757645216,0.25792206675741436,-1.7391279521127947,0.08201225892567254,0.5383533136771969
ZCCHC24,77.66117163180219,0.3313411284823351,0.1905505008433343,1.738862543083816,0.08205894418922696,0.5383533136771969
SYCP2,20.463863127387892,0.4790190339879067,0.27555221721242984,1.7383965871652538,0.08214095764409692,0.5385296209378737
UTP4,21.04351958480438,-0.3982483228354724,0.2292002192689051,-1.7375564652852038,0.0822889964557866,0.5388558561414567
FAM198B-AS1,53.203359080919874,-0.5819410354429406,0.3349102092733799,-1.7376031525151714,0.08228076397393787,0.5388558561414567
MZF1,49.97148819680579,-0.22299835947764438,0.12839864085715727,-1.7367657320121384,0.0824285300048329,0.5388558561414567
GPAT4,55.291199608149626,-0.3189854900514125,0.18359419230687907,-1.7374486961887439,0.08230800221371098,0.5388558561414567
AC025569.1,195.52354361994065,-0.3661040967042507,0.21081358910511616,-1.7366247510814086,0.08245342777147098,0.5388558561414567
DVL1,12.851459087316654,0.3289850123035688,0.18940956524760316,1.7368975630850927,0.0824052536526942,0.5388558561414567
DENND4B,108.4427881209651,-0.18986057996768194,0.1093058167735375,-1.7369668474372209,0.08239302280834367,0.5388558561414567
RILPL2,85.02866838520825,-0.556048628723971,0.32025646656438006,-1.7362604249309996,0.0825177973869113,0.5390311805647281
CXorf21,55.16357864082555,-0.29948373701377057,0.17255538746210206,-1.7355803340509752,0.08263806571820112,0.5393260670826963
KIFAP3,72.3506489070533,-0.2654993274694537,0.15296328519244806,-1.7357062326127504,0.08261579091000418,0.5393260670826963
EBF1,10.284346950476662,0.7789609110188376,0.4488855242577244,1.735321967236357,0.08268379293353044,0.5393793270966061
TKT,99.5898633905497,0.23725902800870896,0.13674286024824334,1.7350743401007431,0.08272763862533908,0.5394202703826605
AC005746.2,5.776481766147838,-0.646984936616754,0.37303579565979567,-1.7343776231243955,0.08285110277661853,0.5399800879104353
AL157786.1,11.603678574285562,0.3566803191263974,0.20570462058140038,1.7339441288109214,0.08292799697035864,0.5402360165609843
CHD5,9.946907308200162,-0.8162249395999489,0.47090034729475533,-1.7333283873945438,0.08303731796266813,0.540457756712597
CCDC120,7.646868166126081,0.4209464780367774,0.24284095434114536,1.7334245748574504,0.08302023279564666,0.540457756712597
AP000787.1,38.025768902608164,-0.3698896971184022,0.21348228320359985,-1.732648215897313,0.0831582138122075,0.540999381022055
COX5A,32.87239455760924,-0.4098786800072823,0.23663641632110424,-1.7321031410951417,0.08325520003771486,0.5410207075632796
